order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,product_id,seller_id,price,shipping_charges
2D4eZgD6zQ8l,vFcS9YRm3z7q,delivered,2017-11-27 17:14:33,2017-11-27 17:30:11,2018-01-05 20:04:17,2017-12-26,ezFgSgFLGzVz,l1pYW6GBnPMr,820.0,70.82
tOKQQh7WfnbU,NEsgC2Q1iEIB,delivered,2018-01-08 23:22:26,2018-01-10 10:32:43,2018-01-26 19:13:05,2018-02-08,rMFKiLEKrUZK,iiXgE50iwJoX,19.97,67.11
JahpbQuDr1xr,zBfgu3GojJwA,delivered,2017-08-22 17:22:35,2017-08-22 18:32:15,2017-08-25 16:40:21,2017-09-14,bvFKpr2pfmmq,2mu4r7QrpHur,19.65,14.83
LTczjeBGPe3l,CXgM7FfL6FvV,delivered,2018-05-07 22:52:56,2018-05-07 23:12:36,2018-05-17 22:34:53,2018-06-04,xKqa0ATTIRu0,IjlpYfhUbRQs,69.86,30.15
hqThgeMy0mD8,2yUQ80UeE8Gr,delivered,2018-07-23 19:28:32,2018-07-24 10:31:39,2018-07-27 18:42:23,2018-08-15,qDgjT36KwfcF,HPuxRyj1uNUP,24.79,108.96
OhBJ3KepUGJC,Qkz6MGomIVzT,delivered,2018-05-31 18:28:14,2018-05-31 18:52:28,2018-06-12 21:51:56,2018-06-28,XbE8ih1rKfEl,fsCqcprvYI3I,2221.0,45.69
k0aRRZxuVWh1,7FPLQvnt3AZD,delivered,2017-11-21 22:30:45,2017-11-21 22:46:50,2017-12-02 17:03:56,2017-12-13,YWxNxMu4wOKG,YVBAT3QqF9Qj,13.1,32.4
RgfcBL7eEKHz,1cD4DhX8LVDs,delivered,2018-02-16 14:30:41,2018-02-16 14:47:35,2018-03-06 20:29:07,2018-03-12,dn3NNzacaEsw,W4vKCv0p63wK,509.99,30.66
3OurwFM0cK7T,RkFsURGuBWdc,delivered,2018-03-22 22:21:41,2018-03-22 22:35:36,2018-03-29 15:06:57,2018-04-11,ZXJfLVgHRvL4,XLxN4hdOlYco,153.75,12.28
UkExBgknGkMF,QdYiDNlEM48G,delivered,2018-06-20 22:53:23,2018-06-21 01:17:21,2018-07-03 22:08:11,2018-07-20,y8G4dkks1BQh,WTbhLip6Y9IF,578.0,47.41
1Un0uKUTHHsd,ngRfW6wDO9t6,delivered,2018-04-19 10:06:29,2018-04-19 10:34:22,2018-04-24 19:09:47,2018-05-03,gcJHHAxSCrrX,n71QJUsiY2v9,33.41,2.63
NqYhnqmijeF1,9ugvjHQOnD2y,delivered,2017-10-08 20:37:04,2017-10-08 20:49:20,2017-10-21 00:34:45,2017-11-13,BINdjMNA9wX0,i4BuPduAnCgp,358.99,30.44
I17ppEePQsDM,r4lcom4SLdXD,delivered,2017-04-20 18:18:43,2017-04-20 18:30:19,2017-05-09 09:19:43,2017-05-12,ytQJ68MDnYeH,hd6t04omaVjn,509.99,2.46
getoCUWmsXbO,MKi0v8NNHkgE,delivered,2018-06-27 16:40:01,2018-06-27 16:55:20,2018-07-06 13:58:53,2018-07-27,pgyumB5S3C8N,luzDO2kXE6wp,49.97,34.7
EcwJQkp7czFd,KGDaX2C4g4vO,delivered,2018-07-02 15:54:12,2018-07-05 16:27:54,2018-07-09 18:38:44,2018-07-20,o0wzlENKuuPY,OfafuCsnlLjb,509.99,24.81
8LKvEv4QJRI6,7SjGLEzzYUBl,delivered,2018-01-13 12:53:33,2018-01-13 13:09:41,2018-01-17 20:37:39,2018-02-01,YLHJvfsFs7qH,dPgh591KNQAz,58.6,55.35
m0YZ3ufMlCLv,N5Q9a87C1Hg0,delivered,2017-11-29 22:59:41,2017-11-29 23:17:58,2017-12-28 19:39:05,2018-01-15,9o5aGPLpSZGU,EGW4UK5bOeEZ,19.3,45.47
dN0dnv7QFJKZ,dTKu3YC01sSW,delivered,2017-09-28 22:41:53,2017-09-28 22:56:11,2017-10-09 18:39:19,2017-10-26,nFZKtmOCvng2,ruq0u2ZpAMDr,820.05,47.55
Rb3OigX0FEYK,ZTbdgieoKQGM,delivered,2017-11-07 19:10:51,2017-11-07 19:45:59,2017-11-19 16:49:45,2017-12-08,zxRzshdJHVpK,4YvZWfI3A03T,467.0,41.94
83VsMYG8lcI1,2jm7Zf3L8JIg,delivered,2017-03-23 17:38:28,2017-03-23 17:50:23,2017-04-03 13:38:18,2017-04-13,1DakGqxhjZfg,eCVvpO3y8lid,297.0,18.93
1KqA4UZA8ALe,RErEK8AykY2t,invoiced,2018-02-06 14:46:18,2018-02-07 03:10:14,,2018-02-22,q7Ar5fCLTU3a,UOGIrJtSldvd,170.0,61.32
HSnAM4cwQZZw,QZTAWaQmcHH8,delivered,2017-09-29 14:41:17,2017-09-29 14:56:10,2017-10-03 20:12:45,2017-10-17,tGwy2LOdcPd0,YVBAT3QqF9Qj,91.33,38.48
Wb5z09gZ2rPO,eggb5wwSJvrf,delivered,2018-01-18 00:21:42,2018-01-19 02:37:19,2018-01-30 20:15:38,2018-02-08,QCAiaLSyGTa2,zPSCpHFnSfys,84.94,27.54
6Thbs5GV4w9D,asqOVWnRXrSC,delivered,2017-11-30 10:00:43,2017-11-30 10:22:08,2017-12-16 00:09:13,2018-01-02,b73bpEzJgugQ,l1pYW6GBnPMr,779.9,20.9
IBL3MZUWwhoq,vPzetBl8JmjL,delivered,2018-06-05 11:43:48,2018-06-05 14:31:31,2018-06-12 17:08:07,2018-07-04,e9wtj08toj1G,ZnTDW3eFwykn,100.0,52.64
sWBxQqW5Rppx,9odFWozn5JxZ,delivered,2018-07-22 12:36:44,2018-07-23 11:31:41,2018-08-01 19:56:42,2018-08-14,kO9lJwcsdo2K,bgjDgOSuQsll,148.75,71.02
OGtbk4Hz10vt,t6g2PoCca9Ba,delivered,2018-03-02 18:25:17,2018-03-03 02:51:35,2018-03-14 20:51:38,2018-03-20,l8sr66wX00PB,VZmgxK6ws7Pt,319.29,60.35
881jLmwWAIyb,4nDVkkxHrftA,delivered,2018-04-16 10:44:09,2018-04-16 10:55:23,2018-05-02 11:17:31,2018-05-17,aj4kbcxNEnZj,K0qPVGdA91KO,178.0,62.05
0G6I5arWBa6v,Lf6R63SfwL4P,delivered,2018-03-03 17:27:37,2018-03-03 18:00:22,2018-03-06 14:46:39,2018-03-15,HowHLNRxG3CU,YRYlK9uqyLE6,2799.65,29.15
tX4NLAesV7HD,8q9nr8neoS1c,delivered,2018-01-24 12:33:57,2018-01-25 12:31:18,2018-02-01 21:43:45,2018-02-19,0UOfS4VoLhuJ,V15yYSGTt7kt,199.96,39.6
2AK0UZoTZoUG,KskYaAwqwTGG,delivered,2017-09-17 22:48:08,2017-09-17 23:24:54,2017-10-10 19:39:04,2017-10-09,z9r4yfctEfv9,ruq0u2ZpAMDr,142.14,1.43
h60k7O6bnsso,6erS0l2NzUk0,delivered,2018-04-07 10:43:23,2018-04-07 10:55:14,2018-04-18 00:39:32,2018-04-26,jrc0v3ZRw6Zg,ZNVgXvCvMqkS,87.99,25.87
IxquGCtASfmB,dSuM5ihx1Qzl,delivered,2017-06-13 15:50:59,2017-06-13 18:23:17,2017-06-26 11:56:31,2017-07-06,bXVdN7pPPnI0,3RErtNzohFr9,14.1,47.55
jZudG9WIPan0,Ty5S6xmREs1O,delivered,2018-06-16 08:33:44,2018-06-16 08:58:54,2018-07-11 17:44:59,2018-08-03,aWMYfY63U1Km,EGW4UK5bOeEZ,219.98,5.49
RXWjyZ0VmDDn,0Mt79pHjg67T,delivered,2017-06-02 20:02:31,2017-06-02 20:10:10,2017-07-11 18:16:53,2017-07-24,PJUa7vn6UiJw,nt1w9AssyxfU,44.9,31.18
dvVIvAt7IZhY,ZZBCJ543zeo7,delivered,2018-07-24 10:49:44,2018-07-25 02:44:22,2018-07-26 22:03:09,2018-08-01,tGwhBepPZ45x,NFPOVrRBLnvS,78.99,6.47
rXwogWptKszn,ICFkzU7CatR4,delivered,2017-10-30 21:00:47,2017-10-30 22:31:45,2017-11-23 19:54:41,2017-11-17,pIsDRb4xbzyD,GwHrbZ3UqSSL,106.74,46.76
s048AbdESjDd,BpCh86M7NI6d,delivered,2017-12-13 21:34:31,2017-12-15 02:17:31,2017-12-18 22:03:45,2018-01-04,hn7szEJHw5LE,2Vzr14MB7bRD,966.9,56.66
C56Ex032vokI,3Bxs0cORHNTB,delivered,2018-04-12 16:49:57,2018-04-13 13:29:53,2018-04-18 03:04:59,2018-05-07,VzjvTAi7GXmJ,wdOTtCDSlUbO,399.2,56.55
uf5hrC46ztIm,YVQe5dAcm2dj,delivered,2017-06-28 19:25:02,2017-06-28 19:35:17,2017-07-03 17:12:06,2017-07-20,irsoRgxBlMQk,72mgEDdAamG4,75.25,34.6
rqsQR8s3ke6I,2Nk5akKDpAD3,delivered,2018-04-01 18:09:28,2018-04-01 18:27:51,2018-04-03 12:22:34,2018-04-12,PeAgPPv8Vyis,JnBNiGbt4dPz,399.2,55.95
n6EcnwhI0Jq1,p9JFcLrQ4LK9,delivered,2017-06-02 14:57:01,2017-06-06 13:15:42,2017-06-09 15:26:35,2017-06-27,Kqgfn2UCqWA7,ohSnplkhmSF0,188.8,40.47
qF5iQFbimMmT,rFHJs4muDAIY,delivered,2017-12-12 11:02:24,2017-12-12 11:12:19,2017-12-22 20:42:09,2018-01-11,LqHJc8kLiqQA,4nyyi5gifVI6,849.5,139.18
LkieIGpMy4aR,hiwUpmPMUsG4,delivered,2018-02-11 07:17:34,2018-02-11 07:30:19,2018-02-26 19:27:17,2018-03-08,NHOzyiHEMDJS,tNJnfkCxzhmN,548.35,47.55
BV63pXyOK8eu,LawEgNmTxYcP,delivered,2018-05-21 19:48:55,2018-05-21 21:15:52,2018-06-02 18:36:51,2018-06-11,bmkUZT17QunN,A7s2wiNKJ3HW,16.89,6.87
k3TwIvGHyKci,Em9g2hJRg7lQ,delivered,2017-09-23 14:56:45,2017-09-25 17:44:41,2017-10-18 22:35:50,2017-10-23,Gl8lTOaqomLU,EGW4UK5bOeEZ,58.1,0.21
y2WGD2AOZ0ol,wmBdxyOuZkyi,delivered,2018-02-20 13:59:45,2018-02-20 14:10:57,2018-03-21 21:58:50,2018-03-19,MTxEdQA5lha5,gcS6z6tG7R40,820.0,70.82
LphqeobZ4wrn,m9h6RRPQj79z,delivered,2016-10-04 12:53:17,2016-10-04 13:26:11,2016-11-09 13:37:38,2016-11-24,Q0Hpbrvf3ybm,pxyYUYfBOHRj,145.69,61.32
VIZ9wHCKIPoi,9DfwFLE3pwQx,delivered,2017-05-16 09:31:14,2017-05-16 09:42:14,2017-05-26 12:52:18,2017-06-06,0vbEvli2JYJu,RKad98cTxhSb,95.03,12.58
nw6p3zktTnhG,F9apEo1c2Rc9,delivered,2018-07-19 17:10:53,2018-07-20 04:43:20,2018-07-25 17:03:26,2018-08-08,Amo5hpDtPLHr,RsUgQvBvc24M,76.9,21.01
IcoPwNPxWJlw,t0aOB55h3lB1,delivered,2018-05-15 10:44:52,2018-05-15 11:31:37,2018-05-21 18:48:50,2018-06-08,knZmXk7wzXxJ,NFPOVrRBLnvS,189.4,38.64
K5J7Dm2CmSXx,PW6f8wEG22CB,delivered,2017-03-09 23:55:22,2017-03-09 23:55:22,2017-03-20 11:45:00,2017-04-04,EG4wDSpFyTth,TuPm19CMKvrM,319.29,22.24
ankNjxkOaYGE,mEYqtQ4TlSl5,delivered,2018-05-29 21:09:02,2018-05-29 21:35:04,2018-06-08 18:29:57,2018-07-11,Ou3f4IifcS6R,IETIJ2IbdGYc,347.45,166.91
g4cVZewUwRr2,fbOiSH1fXr26,delivered,2017-10-26 11:15:43,2017-10-26 11:28:38,2017-11-07 22:28:52,2017-11-16,BLDFhuxk0p1D,nQlmkVGs3xYh,33.57,16.35
OlCpCsoUtntC,k87o2yWVPPdX,delivered,2018-08-23 13:19:20,2018-08-23 13:30:31,2018-08-28 18:19:38,2018-09-25,DvDbeh5MvwUH,tNJnfkCxzhmN,59.21,71.25
vmZQuJzCvnXc,XbmN6boFYbQx,delivered,2018-02-14 15:29:27,2018-02-14 15:48:00,2018-02-21 02:28:35,2018-03-07,lbVpDPtBJcpX,OOPkZSte8kf6,42.79,58.13
T2lgT9c4MgYH,8UHIyn5WUpZy,delivered,2018-08-27 17:18:42,2018-08-28 17:15:19,2018-08-30 23:58:30,2018-08-31,o3bZCzEpjfFl,2WlVV7z7T4jS,352.57,26.26
VbxPKMCRuziL,wAwXv6Oa0fwV,delivered,2017-11-11 13:38:48,2017-11-11 13:50:24,2017-11-21 19:44:15,2017-12-01,y7dHNMTJXu2R,WTbhLip6Y9IF,229.89,8.13
4h6FpTdM3bW5,67TwX6VWH4ir,delivered,2017-11-07 23:35:30,2017-11-08 01:26:21,2017-11-21 12:17:11,2017-12-07,0XyYmaoLSH4j,8Wa4TXXm4Hcx,529.9,47.55
KBLylXWrpwJU,ZPblK89yFVQt,delivered,2018-05-12 09:38:36,2018-05-12 10:46:36,2018-05-16 20:03:09,2018-05-24,cIALMvgTWJrb,K0qPVGdA91KO,54.98,31.68
x3az91Hpw657,cmSQACRqRhry,delivered,2017-11-16 17:53:31,2017-11-16 18:15:46,2017-11-19 12:32:48,2017-11-29,KGk0po8NO3MF,dueCajRNsGcT,344.0,38.82
6DnumVVaGXGL,V102I9rWPuox,delivered,2018-05-01 15:53:37,2018-05-01 16:14:48,2018-05-08 21:08:37,2018-06-04,LqNug3U6tUf0,5YpZRhwM0e0V,489.9,39.94
9tgloOYNBxar,zajvwBpZ5K21,delivered,2018-02-10 09:18:15,2018-02-10 10:00:20,2018-02-22 18:33:32,2018-03-07,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,31.94
ZcSQL9iyrwem,UmBhYWBQUqHK,delivered,2017-11-23 20:17:06,2017-11-23 20:28:06,2017-12-11 22:15:25,2017-12-27,aJHKnGgHIaTy,kJvcMhxlidQC,36.5,70.82
FnbSAqZow9jF,oip4u2YQVDS2,delivered,2018-08-03 13:46:30,2018-08-04 04:24:03,2018-08-13 15:47:45,2018-08-13,hVg01gpSgJTC,yHsOFiqVrV1u,2899.0,13.96
G9DNuKrvewkq,Nbch2BpLP3j5,delivered,2018-05-12 19:26:40,2018-05-12 19:35:27,2018-06-02 12:18:36,2018-06-12,hCfGNkgPhzke,0kd4nvPqfBUC,97.07,63.1
9JhmxXsIIHHn,40BBDLcHN4Nc,delivered,2016-10-08 11:50:02,2016-10-08 13:22:12,2016-10-15 13:22:13,2016-12-06,sshHeLlP50MP,2Vzr14MB7bRD,144.56,36.11
KkfIXbWdiwyT,xzTW8BNg6ZZI,delivered,2017-07-20 17:33:31,2017-07-20 17:45:20,2017-08-11 19:59:58,2017-08-25,88ngBsMfYM8p,EGW4UK5bOeEZ,40.8,22.8
kwUqEdkC6qXR,gosLpTpAQsyI,delivered,2017-12-06 14:30:38,2017-12-08 02:54:21,2017-12-29 20:38:54,2018-01-08,MJd5ysuJ9wF1,TuPm19CMKvrM,114.89,0.08
SMSxSv1F5P7b,00TWN4YGaiuQ,delivered,2017-07-28 23:56:31,2017-08-02 08:34:22,2017-08-18 18:52:33,2017-08-25,WWzH6bAglTBh,RKad98cTxhSb,179.38,81.01
Trz4rcrwhjV8,9W5LCUHsQH4J,delivered,2017-10-22 16:05:34,2017-10-22 16:21:14,2017-10-31 20:11:57,2017-11-22,E3W15qO6qg7j,ER8FZFwxIvYa,692.0,64.55
s09vK8gCHSTe,e8Z11lQg5FSO,delivered,2018-01-30 02:41:30,2018-02-04 23:31:46,2018-03-18 20:08:50,2018-03-02,m6CdWPBtgaGK,jSOhwPWVF2Xx,52.0,36.51
KJ5pEutrOgg1,lpFbwFxQTyZx,delivered,2018-08-12 12:16:53,2018-08-12 12:30:16,2018-08-17 15:57:30,2018-08-23,cKboTGrWp54z,OfafuCsnlLjb,509.99,56.8
2nPDeqHFWfHB,24kyzmCAEKNI,delivered,2017-12-20 15:39:49,2017-12-20 15:52:10,2017-12-26 17:03:37,2018-02-08,7zA1DNL7qwE3,jcGSXQvdyg7M,112.33,161.82
ZsBYoPuCbR9h,X7i28OaYmDKm,delivered,2018-03-26 18:48:53,2018-03-26 19:08:13,2018-04-11 17:32:40,2018-04-23,jDnL0ueZqHPO,EGW4UK5bOeEZ,62.7,148.36
Tx2zBjpC4D5T,JhqcM2eAAAsP,delivered,2018-07-10 18:10:30,2018-07-13 16:07:22,2018-07-14 02:10:27,2018-07-25,V7GVvJPlUg8G,BGPWBRIq3VJB,59.88,34.33
2i2ett24YKce,97El0fKY9V1r,delivered,2018-05-28 22:11:08,2018-05-28 22:35:37,2018-06-05 13:12:51,2018-07-04,ub4TPAuQAGDb,6ywUQmf7ylJv,966.9,72.89
lpeimA4e7nGO,qCwOk9Dl0xhi,delivered,2018-01-23 17:02:54,2018-01-23 17:11:22,2018-02-07 21:19:46,2018-02-20,X9sl5gbsIDb6,2a51UHcJkdrn,319.29,60.35
cDAzji5iRSlO,aIj3GP8I71c2,delivered,2018-07-28 17:52:17,2018-08-01 16:31:40,2018-08-06 16:14:56,2018-08-17,qwimR4OqFv1w,K0qPVGdA91KO,137.88,0.1
S5V5TLa5DKDF,RRQAeyfuMqfc,delivered,2018-04-23 23:00:52,2018-04-24 19:07:34,2018-05-03 10:29:51,2018-05-17,HTz59mNRqfcL,Ko3LWNo5BK3H,4099.99,57.12
EdwAntVxuBMD,XCpUjFKpan3w,delivered,2017-06-01 07:29:41,2017-06-01 07:42:31,2017-06-07 17:08:24,2017-06-14,M9Rq7Nx8etjk,X6sOuk28jDFW,692.0,33.9
jDvFY2nzXfyd,JDgdBFq9zo7V,delivered,2018-03-05 21:11:57,2018-03-06 03:55:57,2018-04-04 15:55:50,2018-03-27,k3lIglg00yyz,CJEiRDPhUtti,404.88,36.75
iSh36rQAgzfA,gvvIiVPOhWQf,delivered,2018-04-20 11:18:27,2018-04-24 18:14:37,2018-04-25 18:08:31,2018-05-09,cpfbSthMmPmU,3RErtNzohFr9,100.79,60.07
FhWVZ4VXWzVj,ZetVnBlKoknO,delivered,2018-02-27 22:33:03,2018-02-28 22:30:23,2018-03-23 18:14:44,2018-03-19,5p34yHlx2OtC,UOGIrJtSldvd,518.18,51.45
ltuN6GVfcYs7,2x4dYnbKgXoC,delivered,2017-09-14 10:24:28,2017-09-14 10:36:26,2017-09-15 17:07:32,2017-09-26,xhKdrEK65G4s,7IbYDg6GDP4I,399.2,50.83
XBZOGngp13o8,CEDmkVTmCAI8,delivered,2018-08-08 12:45:12,2018-08-09 04:05:20,2018-08-16 17:08:34,2018-08-22,w1vIpoEYJCU4,4YcgcZ3R8f8q,252.99,35.06
ZjBSybjPOWqB,Xo1hiMOTAMd0,delivered,2018-02-19 15:13:10,2018-02-20 07:10:46,2018-03-14 13:54:33,2018-03-19,65KgTVVI1VFl,8cMMpAAFEsxE,145.99,70.82
0ikb7ODvBgxs,c926epChVW5C,delivered,2018-06-26 19:00:20,2018-06-27 13:32:50,2018-06-29 20:46:52,2018-07-16,XEKbCXtyela2,ZWM05J9LcBSF,58.1,34.74
GOR5cYXkjbPq,eeBZabvI2Y5C,delivered,2018-02-27 22:34:44,2018-02-27 22:50:52,2018-03-19 15:26:30,2018-03-13,Wj3TSSbbXlHl,9xdiogxz7kit,148.69,13.92
zp3BQYix3o4N,ng3EdFfoLmhv,delivered,2018-08-18 11:11:55,2018-08-21 04:35:32,2018-08-28 17:18:28,2018-09-19,kC86sKljCh5I,KH9VVC2iPaCb,112.33,57.93
420WgCvULAyh,xKi9nzqz48Lb,delivered,2018-01-15 20:19:56,2018-01-15 20:30:47,2018-01-29 17:42:45,2018-02-07,mc8GIa0mreZN,0tBoRWzPdf1v,128.99,9.84
lGyd13pQ7iPS,OSzLDH8zUyHJ,delivered,2018-01-16 14:14:41,2018-01-16 14:30:23,2018-01-27 14:33:33,2018-02-09,rKXoWNJxVSE7,0Mzbc3aACMOQ,148.5,31.74
pvhOhnOdzxQ8,zRMhQCXKys33,delivered,2018-02-24 21:26:19,2018-02-24 21:35:28,2018-02-28 16:52:24,2018-03-12,4VIws8ixtz0J,8cMMpAAFEsxE,144.97,32.34
b9DyhDo6tBDp,ZlExOTRJePzD,delivered,2017-04-04 10:34:49,2017-04-04 10:45:12,2017-04-19 13:37:24,2017-05-08,QtRd7UrSnKeb,ruq0u2ZpAMDr,95.03,58.49
pXmpxhPCOEen,23SUwuN4ZfeQ,shipped,2017-11-22 19:10:33,2017-11-22 19:19:25,,2017-12-08,0vbEvli2JYJu,RKad98cTxhSb,95.03,59.62
Y95JbwQTf0Xu,gD7tVbc8mwys,delivered,2018-05-15 21:59:55,2018-05-17 02:37:14,2018-06-29 22:31:45,2018-06-22,Foaps582qm1h,EGW4UK5bOeEZ,969.99,40.67
bS9E0Ym83XFo,GIKY9yfwgduk,delivered,2017-06-27 23:21:05,2017-06-27 23:35:12,2017-06-30 13:03:09,2017-07-10,rCGk3wgcBYnh,kjxg8iwrBzpD,114.62,16.03
IliSwepPhDNb,zOZlkiYwSfA3,delivered,2018-02-05 10:51:48,2018-02-07 02:55:46,2018-02-17 19:12:36,2018-03-12,X9sl5gbsIDb6,RKad98cTxhSb,493.9,54.64
EyOrivRVgQJN,SqxiygzW99Xa,delivered,2018-08-21 10:21:33,2018-08-21 10:35:25,2018-08-23 23:36:41,2018-08-27,AMKIgKd1s17B,TuPm19CMKvrM,28.55,46.31
k9pjXod6PRbG,txM9SCePMjhH,delivered,2018-03-08 21:11:34,2018-03-08 21:28:16,2018-03-20 20:14:01,2018-03-20,Vlwbq9gogFcl,6sxwOP5ZryfM,42.89,60.07
oAI8PDgdMKMm,wxrMwXB88tB3,delivered,2018-02-22 08:12:12,2018-02-22 08:28:32,2018-02-26 18:03:24,2018-03-08,OP1REvK5w4dc,0IrmNDkZ8lJi,420.07,32.34
cfbaW6cU7u5i,FbdQxDaHRZnL,delivered,2018-06-11 09:37:23,2018-06-12 05:15:58,2018-06-19 16:18:43,2018-07-13,Hsp6w1W2dnVZ,Ko3LWNo5BK3H,132.9,63.1
8I2glIuoEFZv,gJmML0inFI5d,delivered,2017-10-29 14:53:22,2017-10-29 15:10:39,2017-11-09 22:22:10,2017-11-27,AMKIgKd1s17B,TuPm19CMKvrM,28.55,38.6
KCEefUNy7IF2,CrALl7XFb9Yp,delivered,2017-08-15 15:23:30,2017-08-15 16:24:37,2017-08-24 21:40:06,2017-09-19,1Cvjau130V63,CYe0rVOTbNZ3,48.14,23.11
5yD4pMIa5t7I,WK3UXNCtfgap,delivered,2018-07-26 10:10:18,2018-07-27 02:24:16,2018-07-30 17:13:12,2018-08-13,RgVcmcSori8t,gdPm2G9oBKoO,19.3,56.81
EmdJPGBQt4Bj,LZlcHlHvN54e,delivered,2017-11-21 10:04:38,2017-11-21 10:31:20,2017-12-02 00:58:33,2017-12-26,i8rOWNVCU8SG,X5fhqRmuvQ9Z,311.0,27.46
vlmCCHAiKa8c,y4BwgDEGcSwi,delivered,2018-08-25 17:52:00,2018-08-28 03:44:10,2018-08-29 17:21:56,2018-08-30,pmQFBLygQ1oH,bNCLRjh6FYNu,31.0,34.33
6Ip7OId3mMSo,7KAWhzEjM5sE,delivered,2017-12-13 16:56:40,2017-12-15 02:17:46,2017-12-18 21:27:25,2018-01-02,S6oWVKShDFc0,1tQXSFyHrsGq,118.88,27.42
fMTrRWRXJsYr,tmAyohORbvwx,delivered,2018-01-15 13:54:01,2018-01-17 03:39:26,2018-01-22 14:34:15,2018-02-06,sCONCvmO1cEY,0Mzbc3aACMOQ,193.25,104.72
ig8nXYDUA6fD,JR4dPuAzpaBa,delivered,2017-10-06 16:05:51,2017-10-06 16:14:29,2017-10-18 01:04:02,2017-11-09,0VDLSVRVXS60,QQPx7QOUBZvB,49.38,51.35
ZFutTSQC8oXy,dYrzlJTqIIEw,delivered,2018-04-30 19:54:19,2018-05-01 02:52:44,2018-05-04 21:37:33,2018-05-14,jv2s0Ut6lhXZ,UOGIrJtSldvd,45.9,72.16
EIxSjLDGt2PQ,zRFg59kxhbIp,delivered,2018-08-03 13:46:47,2018-08-04 12:30:13,2018-08-13 16:46:56,2018-08-08,sG9OoLBopD0j,9I5hboJXGNtG,42.89,11.55
XybJa0diMJf1,eLjXTQSHaolZ,delivered,2018-08-17 15:49:33,2018-08-20 14:30:33,2018-08-28 16:52:58,2018-09-21,V3e088rFbSNB,ruq0u2ZpAMDr,669.9,67.7
uzmSDOE9lqb3,ceoWK7yeYziC,delivered,2017-12-01 22:47:19,2017-12-01 22:55:30,2018-01-08 18:56:43,2018-01-10,y9y6dBHUqHig,8CQ9epWunOJD,60.63,17.44
ox4M1eQBcYUn,M00e41muAwvc,delivered,2018-05-15 15:39:13,2018-05-15 15:56:14,2018-06-14 23:28:29,2018-06-07,5a3fOLvOnQ3s,coi9xkdo66JI,136.12,38.45
fpCajvMQZQ5Z,yrfTKfFEB4kA,delivered,2018-08-07 12:06:54,2018-08-07 12:15:20,2018-08-21 20:41:12,2018-08-30,EYOIOI24FXE2,cGYqbZqqQHjS,59.74,8.29
6cQGMcGNJfdN,ZZJn1336a81M,delivered,2017-06-27 13:06:58,2017-06-29 02:43:54,2017-07-04 15:34:44,2017-07-12,thVu8wtNKd5H,g6AdzghqF6DD,782.25,222.38
OoJZSZ0l2QPj,zFtbKCBJW5uu,invoiced,2017-11-08 12:38:38,2017-11-09 04:31:08,,2017-12-05,WYjpvL9plccV,aAsYbWyC7U9j,2799.65,3.13
uEoUnS5OCv6s,BskGAXGcM9Fj,delivered,2018-03-30 13:45:09,2018-03-30 22:55:18,2018-05-12 15:48:40,2018-05-04,E2WqqZOiF624,ghsV9MAOkMh7,222.98,51.39
qFXCIkxw2Sz8,gDUfa79VTrqI,delivered,2018-02-15 13:13:28,2018-02-15 13:47:18,2018-03-13 23:51:34,2018-03-26,NS4MdfJWXOC3,Ivbw25fb5t2Z,820.0,38.39
UWVpnLHqqwfi,wtRJhpm7V4Sl,delivered,2018-07-25 17:11:57,2018-07-25 17:25:14,2018-08-01 19:03:51,2018-08-08,b1j5e3u6rAAN,yGbPyLPc8PmT,106.74,75.05
B2GORSgbArVO,i0zdBeJME6Yg,delivered,2018-04-13 16:51:56,2018-04-13 17:40:47,2018-04-19 03:07:57,2018-04-30,BjwiwLZDQMuY,l1pYW6GBnPMr,779.9,34.33
9IpzX9Z6fcMm,YTyzapjZft7X,delivered,2018-08-20 18:42:18,2018-08-21 04:50:24,2018-08-24 19:03:25,2018-09-05,cjdCxdcF3Kmg,vMj1eiZhnQ8K,46.86,14.08
0oXjX9TEod6B,0HKUKjggLlba,delivered,2016-10-09 23:55:30,2016-10-10 11:02:16,2016-10-19 11:47:52,2016-12-02,N5WZvrCtsbnV,5Ja2lH0N2OZt,299.0,14.45
yyit0SIe0UDu,L5hSoocmJqqG,delivered,2018-03-05 19:53:08,2018-03-05 20:40:23,2018-03-09 17:16:24,2018-03-15,NJt2z0szb5ui,vSZb7TLiRrtf,181.56,125.99
iMw3VrWK6m20,3dVtjGEWrFie,delivered,2017-05-09 14:41:10,2017-05-11 03:50:12,2017-05-22 08:36:48,2017-06-09,ZvqpPIcpiYHc,ItYhqrkUww7D,513.9,107.12
T90FPzmNPLTC,9aTFjIRRXpfe,delivered,2018-03-26 17:46:20,2018-03-26 18:08:08,2018-04-17 22:27:39,2018-04-12,towCly5Ovo0S,16pMg4KJ3hIj,24.79,52.34
tqhVGaXwOBbp,XOLEAv7iAWqd,delivered,2017-09-28 17:36:05,2017-09-28 17:49:26,2017-10-17 19:16:55,2017-10-24,Biwi1BNtUB7l,r7VxefoTVHbb,692.0,46.76
